,scores
1277,1.5223442872721407
1278,1.8922815153071184
1279,1.9521589128811239
1280,1.405455029738896
1281,1.581148887555246
1282,1.4008848183339202
1283,1.4751998294886692
1284,0.8292919604080855
1285,0.8983614961489597
1286,1.3332880856708609
1287,1.2837512354109062
1288,1.2077632055413592
1289,1.257434562409811
1290,1.6685386383484688
1291,1.4993288934314817
1292,1.1400925396274157
1293,0.8996447600206602
1294,1.4123315617607985
1295,1.2937598953733116
1296,1.1240840717140845
1297,1.1457312550815344
1298,1.6925145163080457
1299,1.532691052932186
1300,0.9958231645154254
1301,0.9008488539117179
1302,1.2819876934597587
1303,1.3058130166469502
1304,1.0773161015002115
1305,1.088295752908911
1306,1.3891954486943283
1307,1.5874963594130875
1308,0.9441201785794853
1309,0.9019847082151068
1310,1.7384537694330546
1311,1.320067915457571
1312,1.0474475126245288
1313,1.0531777318913047
1314,1.327769170945689
1315,1.716281726450882
1316,0.9178791434337235
1317,0.9030612620221873
1318,1.640558892438205
1319,1.3367110221355765
1320,1.255944934199591
1321,1.207817100456103
1322,1.0091828778165886
1323,1.0107302439655383
1324,0.9053459702983372
1325,1.0996571061166163
1326,2.3946817962375726
1327,1.4920478130456223
1328,1.227147895693536
1329,1.1875021234950536
1330,1.0080339979798387
1331,1.0089421983080011
1332,0.8997507111479824
1333,1.0534011025718675
1334,3.2129849619648216
1335,1.4734687487050049
1336,1.2055438092979287
1337,1.1748379456986329
1338,1.0073196375891385
1339,1.0075232406261962
1340,0.9064773261500775
1341,1.0213653687396178
1342,4.419440152975005
1343,1.4575309227038196
1344,1.190938770755463
1345,1.1699406795502458
1346,1.0069932520575848
1347,1.0064533201708963
1348,0.9219846716693362
1349,0.9976002494813644
1350,2.86291683557475
1351,1.4445852476997998
1352,1.1831920795000432
1353,1.173200629608088
1354,1.0069752351625878
1355,1.005678263843669
1356,0.9542853075153682
1357,0.9796983764065039
1358,2.8013392017414556
1359,1.4347566825233269
1360,1.1841591519860106
1361,1.1781525242021127
1362,1.431626268336217
1363,1.2401479857088447
1364,1.554685788119824
1365,1.4944622376435654
1366,0.9104415938452853
1367,1.016726643278086
1368,1.191174416528112
1369,1.1833295026529713
1370,1.415546254784489
1371,1.237686331678956
1372,1.5706929995835182
1373,1.4575005700402388
1374,0.8988394977148231
1375,1.0180507837542885
1376,1.2008231098774218
1377,1.1904317844056032
1378,1.4076089315512714
1379,1.2371604185666278
1380,1.6378144964925558
1381,1.4370132653513565
1382,0.9283449620056254
1383,1.0196699126759377
1384,1.214146826893613
1385,1.1997891183339864
1386,1.407890466908399
1387,1.2383370484663416
1388,1.8335752337047713
1389,1.429779227674975
1390,0.8821456959441072
1391,1.0215054006756816
1392,1.2340810412768164
1393,1.2123569504163418
1394,1.4175032368135783
1395,1.2411149786756592
1396,2.796749493618251
1397,1.4346321111186746
1398,0.8217407308375082
1399,1.0234687422003172
1400,0.5824986852987574
1401,0.5824409938874551
1402,1.451164424420115
1403,1.6736002354427344
1404,0.8498963312890239
1405,1.4761066756038579
1406,1.2977062596746682
1407,1.2540644716532887
1408,0.5824715087027235
1409,0.5824233083058905
1410,1.4179466293137868
1411,1.5800430761203301
1412,0.8347209644371254
1413,1.2800097677873992
1414,3.074367989081533
1415,1.2564778757397665
1416,0.5824457821706908
1417,0.582409707377763
1418,1.398984820864618
1419,1.5223383386366665
1420,0.8283894739987668
1421,1.1610167989482492
1422,15.133934581292236
1423,1.2563602314219537
1424,0.5824221528484193
1425,0.5824005871244983
1426,1.3898767564825756
1427,1.4803754514486247
1428,0.8260050720633146
1429,1.0904141199041362
1430,1.5113065519526263
1431,1.2525542854493565
1432,0.5824008001172183
1433,0.5823962019993785
1434,1.3901853228520071
1435,1.448752115270684
1436,0.8266440103578382
1437,1.0450609577529115
1438,1.350367356783102
1439,1.2502516738372742
1440,1.4823711602742349
1441,1.4671322567507035
1442,1.3555338344778525
1443,2.3629232012958177
1444,1.093923409959613
1445,1.0403432003256234
1446,0.9080076641136577
1447,1.1979858201810742
1448,1.5875110573268423
1449,1.552647912887741
1450,1.34596097425479
1451,2.254774049976628
1452,1.1226768264181972
1453,1.0614684232895688
1454,0.9138972275865006
1455,1.2340944311524291
1456,1.877661576434348
1457,1.762689941273304
1458,1.342538773332807
1459,2.176721926473754
1460,1.154205730746408
1461,1.0845218776636534
1462,0.9325422408817705
1463,1.3057762119450071
1464,1.383102739520552
1465,2.7110706004879326
1466,1.3500245571624885
1467,2.117886426784784
1468,1.1887506159670975
1469,1.1086120583989578
1470,0.9826377312420833
1471,2.031864285078865
1472,2.5606133117233445
1473,3.3537204185170535
1474,1.406244925239363
1475,2.071668957160636
1476,1.2261153750443312
1477,1.1323790132671596
1478,1.3018743321100454
1479,1.4134838168541886
1480,0.7825861951150705
1481,0.7802048164630796
1482,1.1339106968334929
1483,1.3123127552258496
1484,1.2854872960864803
1485,0.9962055642504223
1486,1.1559416422210371
1487,3.6094671149957303
1488,0.7816502634776892
1489,0.7789737482235024
1490,1.1439815193920269
1491,1.2679532739886579
1492,1.7024101216749448
1493,1.0096224340678315
1494,1.1899290301993315
1495,1.9457883736623018
1496,0.7807798593226085
1497,0.7778172759946697
1498,1.15302581601736
1499,1.2518629891999289
1500,10.470646388669866
1501,1.02583381558023
1502,1.2327867894595539
1503,1.738238015396365
1504,0.7799829014005927
1505,0.7767548914006569
1506,1.1580933692124677
1507,1.2613092339658831
1508,2.113005805841784
1509,1.0419430087873707
1510,2.129773457926767
1511,2.159325725830414
1512,0.7792709733011016
1513,0.7758104929570693
1514,1.1652110993704152
1515,1.2767880725036853
1516,1.736219547347383
1517,1.059374047419623
1518,1.8906979299442255
1519,2.254472452966371
1520,1.6421328642259896
1521,1.6345521020284925
1522,1.4104338055909975
1523,1.3214784292825645
1524,1.2598645653814757
1525,1.8777823765810329
1526,1.1428295215395907
1527,1.2218534182746976
1528,2.071342490080003
1529,2.0252909981621308
1530,1.422015197612941
1531,1.320025167690573
1532,1.2526163178952485
1533,2.065295621548979
1534,1.2968273373261858
1535,1.266982918317851
1536,5.603453372125087
1537,6.473697962927006
1538,1.4341731441932273
1539,1.3186115847813678
1540,1.2484746236900577
1541,0.93920180631414
1542,1.1273096956170297
1543,1.3350273774263823
1544,2.898008766160228
1545,3.0415820395961646
1546,1.4471422344270848
1547,1.3173207389440253
1548,1.248889205470372
1549,0.9354913503725765
1550,1.2054990024762158
1551,1.4413434301199088
1552,2.3052967327014815
1553,2.3715775464694766
1554,1.461215009301907
1555,1.3162323570434402
1556,1.2549497809023593
1557,0.9322226190612011
1558,1.381018968652628
1559,1.6173851833658748
1560,0.7558922066925164
1561,0.7563710237080044
1562,0.8371817394484404
1563,0.8367870761522096
1564,0.9340187076581409
1565,0.9244606013533218
1566,1.0762868998224493
1567,1.4581418910303772
1568,0.7552012130566499
1569,0.7555771369849661
1570,0.8369072039794687
1571,0.8362747611552784
1572,0.9051102775796169
1573,0.9146984768031262
1574,1.0370532529051268
1575,1.4289640488432267
1576,0.7543438175549079
1577,0.7546085296721091
1578,0.8367219703575883
1579,0.8358871803552866
1580,0.8818212506110223
1581,1.98099912516197
1582,1.0507102393505674
1583,1.4039848767779282
1584,0.7533752519572784
1585,0.7534924260794617
1586,0.8365948817595518
1587,0.8356036050799829
1588,0.8650446393620521
1589,1.826259852764831
1590,1.1411470452188028
1591,1.383077403399623
1592,0.7523737612185957
1593,0.7523170403142894
1594,0.836520449813666
1595,0.8354041304227016
1596,0.8544724603434176
1597,1.7099382390966695
1598,1.6836779353680456
1599,1.3657239123844993
1600,1.1655675499348819
1601,1.1421395078509275
1602,1.4052660699758408
1603,1.5178866073821933
1604,1.9167457847074862
1605,1.8714947335857173
1606,1.7214370640926775
1607,1.356652825670805
1608,1.1615870268039246
1609,1.133404416979719
1610,1.4051129721548565
1611,1.5209347811881564
1612,3.6896645452322816
1613,2.095881125446946
1614,1.6317915119616688
1615,1.350632026664959
1616,1.1549478079526327
1617,1.123034980157515
1618,1.4064800739846095
1619,1.5239755761794707
1620,1.6937661324536881
1621,2.572484303202937
1622,2.375126975324407
1623,1.3470416221957444
1624,1.1461328272805975
1625,1.1117063481280611
1626,1.4093267057666052
1627,1.52711524173719
1628,2.1287834958895355
1629,1.3541299896685532
1630,1.2549048188201926
1631,1.3462634262414745
1632,1.1356422030666293
1633,1.0999284368930204
1634,1.4136211716252296
1635,1.5304655058836747
1636,1.6136779309536373
1637,1.3605991025158166
1638,2.0215510034768696
1639,1.348796908403999
1640,1.1786391923133417
1641,1.088741278257094
1642,1.3685810095828619
1643,1.3447433973889116
1644,0.8636888267832273
1645,0.8734030330003772
1646,1.597405989208552
1647,1.710521108549431
1648,1.1423129426174612
1649,1.0597867213949046
1650,1.3720564232515917
1651,1.3448739893204742
1652,0.8621441965701856
1653,0.8765664395848112
1654,1.3819223489126322
1655,1.7074154868743467
1656,1.1097924085285324
1657,1.034538171766097
1658,1.3758928522058387
1659,1.345145902436433
1660,0.8633183634735873
1661,0.8800299839127836
1662,1.3469643196535603
1663,1.7067350959779553
1664,1.081207664871047
1665,1.0128184175844959
1666,1.3801378632309553
1667,1.345567468238503
1668,0.8709513989570096
1669,0.8837508201389876
1670,1.3367122016811253
1671,1.7097184438517026
1672,1.0564160258538922
1673,0.9942883263529161
1674,1.3848656486711124
1675,1.3461547682475365
1676,0.8813452112289696
1677,0.8877635149402356
1678,1.3380139326821798
1679,1.716379780501782
1680,0.7923510018681655
1681,0.792254963925801
1682,1.8323416208253709
1683,1.8459920472123401
1684,0.8539915748173027
1685,3.116822534351819
1686,0.9550858299080358
1687,1.3858677869456664
1688,0.794902231317973
1689,0.7946993784304831
1690,1.7871703354743862
1691,1.8353161974070782
1692,0.8426473959816232
1693,1.5780250531412254
1694,0.9552586063091764
1695,1.4105720242182305
1696,0.79743770639839
1697,0.797125015942379
1698,1.7574422347973773
1699,1.8352395767167229
1700,0.8334201036886104
1701,1.5458514283295721
1702,0.9588024968450267
1703,1.4548835853442224
1704,0.7999850972284297
1705,0.7995698110999826
1706,1.7368952735149423
1707,1.842959359713219
1708,0.8261177899941894
1709,1.5204210199012314
1710,0.9662087050336813
1711,1.5369005540123049
1712,0.8025709590815647
1713,0.8020676643250092
1714,1.7217946309374257
1715,1.8554382353412813
1716,0.8205738800104094
1717,3.1036433497376588
1718,0.9783915295452779
1719,1.721881053354768
1720,0.8119534255424454
1721,0.8088440669398551
1722,0.8425746769792805
1723,0.835716039110945
1724,0.8494128146069653
1725,0.905440369733661
1726,4.638060903917756
1727,5.361072545231033
1728,0.8144739973105894
1729,0.8108501852274725
1730,0.8431603764522977
1731,0.8355583147442802
1732,0.8360235360865045
1733,0.9179655927249688
1734,4.842368322369855
1735,6.080592924074342
1736,0.8173530154291563
1737,0.813175681638184
1738,0.8436991506688302
1739,0.8353942656348903
1740,0.8233509778601422
1741,0.9369575026946648
1742,2.663153242263803
1743,8.573541204904037
1744,0.8205875847422403
1745,0.8158168693379964
1746,0.8441932112186961
1747,0.8352329048766107
1748,0.8171360599776328
1749,0.9601634123993577
1750,2.3374449049128176
1751,5.088381209609535
1752,0.8241795497035628
1753,0.8187764533666053
1754,0.8446575977574885
1755,0.8350846435918323
1756,0.8082497926806127
1757,0.9893036117791214
1758,2.22314654205633
1759,7.485006077737331
1760,0.8397913260586425
1761,0.8335807358249018
1762,2.082045539866165
1763,1.7223998196642707
1764,0.8200250811306399
1765,0.8627125693943212
1766,1.3829792354485513
1767,1.488333811921201
1768,0.8359001689174113
1769,0.8295968789617643
1770,1.439278376300682
1771,1.7234392875400526
1772,0.8182669561070509
1773,0.8621315734574564
1774,1.3484305580425533
1775,1.4898036924178883
1776,0.8327839883274044
1777,0.8263653935549826
1778,1.8058254861839615
1779,1.7432393085424813
1780,0.8169500164006769
1781,0.862008429519139
1782,1.374622954721589
1783,1.4915649778206113
1784,0.8303873098634691
1785,0.8238227348577715
1786,1.5375614033215534
1787,1.7884025526827156
1788,0.8159842432356617
1789,0.8623344359830467
1790,1.5028693295007327
1791,1.4936972508055277
1792,0.828674814599942
1793,0.8219326951354278
1794,1.4282876212554445
1795,1.8811526346215826
1796,0.815302737290763
1797,0.8631087438773265
1798,2.1740050602895877
1799,1.49626920617572
1800,0.9134088469370499
1801,0.8821683414862228
1802,1.215279432222229
1803,1.478098210503587
1804,0.9807786354172038
1805,0.868619919836706
1806,1.3739630326682213
1807,1.8730593697343303
1808,0.9180149255470471
1809,0.8864133649820678
1810,1.197237207733488
1811,1.4757143408023916
1812,1.0153349616985006
1813,0.8690183636044947
1814,1.3227933128425735
1815,1.8851200032810018
1816,0.9204553183687385
1817,0.8908581203864208
1818,1.1857976130572658
1819,1.4695339462249808
1820,1.0486958736857024
1821,0.8694676839475987
1822,1.2938878574857486
1823,1.8970735306085
1824,0.9210795709873805
1825,0.895477786485574
1826,1.1797257487688722
1827,1.4567673476510574
1828,1.1487241100647954
1829,0.8699595351441108
1830,1.278953408113908
1831,1.9062517277479964
1832,0.92018305936646
1833,0.9002076408409493
1834,2.6412128665468417
1835,1.4351410210640143
1836,1.0331755471951245
1837,0.8704864605729555
1838,1.272221224488324
1839,1.9109387606208401
1840,0.8242440705264431
1841,0.8303454460242752
1842,0.9959484896210792
1843,1.006348116015172
1844,1.0520062881419872
1845,0.7592970166425947
1846,2.013742460794049
1847,1.108321034649088
1848,0.823970348961687
1849,0.8303227272891459
1850,0.9931585204329989
1851,1.0023307322492017
1852,0.9993897288085547
1853,0.7592314735247883
1854,4.362007834026894
1855,1.1126721762158645
1856,0.8245001957369444
1857,0.8312156725009006
1858,0.990861540700683
1859,0.9988094337676211
1860,0.9662400931728321
1861,0.7589959365594989
1862,3.8859871761534
1863,1.1181190403619694
1864,0.8256770595507682
1865,0.8328992360311083
1866,0.9889710692386333
1867,0.9957086390267227
1868,0.9439102150850938
1869,0.7585930810517215
1870,2.0496642174707236
1871,2.2818816034892597
1872,0.827388902642501
1873,0.8352878562707023
1874,0.9874152563189095
1875,0.9929538144219772
1876,0.9282238986710766
1877,0.7580318293442001
1878,1.5355284932426991
1879,2.078288417562313
1880,0.7635615105311304
1881,0.7732034247859634
1882,0.9591040034739203
1883,1.2457906645485963
1884,0.7776139661989028
1885,0.8125745268008933
1886,2.196448261211057
1887,1.509540360581688
1888,0.761929934914817
1889,0.7722486641284164
1890,0.9570650026278404
1891,1.2395444377576883
1892,0.7737018118408299
1893,0.8104416803767935
1894,1.8391216557276189
1895,1.491874427137645
1896,0.7607149102467103
1897,0.7716017038098181
1898,2.10744185175639
1899,1.2330682572965563
1900,0.7725468834478716
1901,0.8078506594072533
1902,2.9215587335869566
1903,1.4792480638612606
1904,0.7599288234800818
1905,0.7712772194044004
1906,1.7696871916680321
1907,1.225942997027006
1908,0.772882171729579
1909,0.8054717795249994
1910,2.5206188456516507
1911,1.4712068137791077
1912,0.7595661649789931
1913,0.7712909928151432
1914,1.6013628717247583
1915,1.2178102107319688
1916,0.7775719288432608
1917,0.8032696369643956
1918,1.860774784567477
1919,1.4663851994085664
1920,1.3753444426701695
1921,1.385981137252929
1922,2.9163970709573324
1923,3.6575222489977888
1924,0.9733654770973599
1925,0.879610986555536
1926,0.8662676572081599
1927,1.1208346538354488
1928,1.4914334390874342
1929,1.519549434614792
1930,2.6919547598485924
1931,2.829749912649519
1932,1.0468666515470075
1933,0.9028588797205623
1934,0.8705758195226434
1935,1.1125973058357292
1936,1.8024646827953885
1937,1.9236221668695492
1938,2.5668892158387644
1939,2.608610986696117
1940,1.1566907867939358
1941,0.9299748680375082
1942,0.8832144296731917
1943,1.1047023746598053
1944,1.1167388794240192
1945,1.1105035793099491
1946,2.508490547717356
1947,2.522966610493125
1948,1.3382886126311675
1949,0.9626457768073015
1950,0.9209654146693006
1951,1.0974880871759727
1952,2.005578981857814
1953,1.8415605783101694
1954,2.5116627884410603
1955,2.498179503056144
1956,0.6070608428625569
1957,1.0034938031945582
1958,1.3706166717336805
1959,1.0914110756744968
1960,0.6652775494044898
1961,0.6644000027302114
1962,2.3302097259624244
1963,1.8638368024150411
1964,0.7797872588161064
1965,0.6973887467401808
1966,1.2022414959738128
1967,1.4141653480135847
1968,0.6648864065356498
1969,0.6638530797562137
1970,2.4177350479071023
1971,1.8651170231413363
1972,0.830810176824107
1973,0.7019824202592545
1974,1.2785484707225354
1975,1.4160277694468242
1976,0.6644576791148357
1977,0.663271921173465
1978,2.586438305141204
1979,1.872222020027109
1980,0.9115869640086901
1981,0.7067973425257924
1982,1.3815098945622477
1983,1.4236620170727656
1984,0.6640113100384029
1985,0.6626804454596629
1986,2.945342473177509
1987,1.8850559382652852
1988,1.1283449386096782
1989,0.7119105433779356
1990,1.3732862680547713
1991,1.4318422507939597
1992,0.6635656851396969
1993,0.6620978287716038
1994,1.6016970400288708
1995,1.9035978767448172
1996,0.5917313229019625
1997,0.7174183805973344
1998,1.5709526990365894
1999,1.4406338702845076
2000,1.4405870414037176
2001,1.3782695150291275
2002,1.1587330388098729
2003,1.1140358267996473
2004,1.1905166346459393
2005,1.2289071160633378
2006,2.679560964498741
2007,1.7099652902291838
2008,1.4333073197492008
2009,1.3660616118485038
2010,1.1669082592893336
2011,1.1139113752547827
2012,1.2566658790178693
2013,1.247240141477735
2014,2.45073485231376
2015,1.7052382436123947
2016,1.4288956081726185
2017,1.3569060887174456
2018,1.1757756331258686
2019,1.1137226409044958
2020,1.5081298646892876
2021,1.270841317981467
2022,2.0876620956336382
2023,1.6990485852211161
2024,1.4265117085207728
2025,1.3501302118756089
2026,1.185313136174214
2027,1.113475775793625
2028,0.8043852988349011
2029,1.3014305277111118
2030,1.9436044882576615
2031,1.6923463554883111
2032,1.4255058031104273
2033,1.3452548470342331
2034,1.1954915972141456
2035,1.1131814338167507
2036,0.7938834104175957
2037,1.3416104186198785
2038,1.9587840150185363
2039,1.6858558397783672
2040,0.8057737365940634
2041,0.789050233312212
2042,1.1134583500044388
2043,1.1036732416752588
2044,1.5153590632182226
2045,0.7769393269758634
2046,1.664227705042944
2047,1.317274662522535
2048,0.8047924093808312
2049,0.7870916518995495
2050,1.1143907172676453
2051,1.103505442246364
2052,1.1699457132100068
2053,0.7770784888350477
2054,2.378401704627379
2055,1.3174982577806826
2056,0.8038130033379879
2057,0.7853285640983778
2058,1.1153521674980222
2059,1.103312230077259
2060,1.4234793465335367
2061,0.7771722982216582
2062,2.528660272011329
2063,1.3177056808974839
2064,0.8027196594360524
2065,0.7836672312701006
2066,1.1163750706309536
2067,1.1031075790869431
2068,1.3735584400604886
2069,0.7772187780206979
2070,2.272923798743772
2071,2.8304282795643885
2072,0.8014171874692009
2073,0.7820178767528357
2074,1.11748193168353
2075,1.102906158890309
2076,1.0343868712825166
2077,0.7772349484439361
2078,2.533530876880232
2079,2.702901283196543
2080,0.9083937602390016
2081,0.9119701786364661
2082,1.3589941186949515
2083,1.0889242256591556
2084,1.5177055448031396
2085,8.678846236232868
2086,1.238888755742748
2087,1.1606905897510724
2088,0.9110113869556762
2089,0.9146715930530106
2090,1.2116920419854937
2091,1.0879978979936817
2092,2.4163189286658553
2093,6.936501670780931
2094,1.446304268903459
2095,1.160563327582135
2096,0.9142181580844267
2097,0.9179104111325928
2098,1.1473697801359048
2099,1.0867498224807808
2100,2.040906636580981
2101,4.660309256579325
2102,1.6745071209213649
2103,1.1605008574731552
2104,0.9180456306940465
2105,0.9217264738982623
2106,1.1111494790524574
2107,1.0852618577543556
2108,1.8520439146838081
2109,4.020424264337798
2110,1.3769332863267156
2111,1.1605155974191155
2112,0.9225251297342228
2113,0.9261507712606399
2114,1.0878865571923821
2115,1.0836248953404468
2116,1.7391604000651768
2117,3.6760036463079864
2118,1.5539919223646017
2119,1.1606100222712459
2120,0.8505295176464454
2121,0.8510267617818023
2122,1.9470083212163896
2123,1.4342346758494235
2124,0.8980195422907749
2125,1.3005114785773753
2126,1.536620218571897
2127,1.8110048874202114
2128,0.851624348341727
2129,0.8518137801510818
2130,2.0838267284274754
2131,1.433526636826723
2132,0.8754881677221666
2133,1.2707674910999667
2134,1.4768525948652875
2135,1.8078775369085054
2136,0.8528988432665213
2137,0.852652321068733
2138,2.259413665102946
2139,1.4319657128083272
2140,0.8515593183803315
2141,1.2519897983080477
2142,1.4491543562855618
2143,1.805645822112035
2144,0.8543054876640238
2145,0.8535283215356083
2146,1.0196752549882027
2147,1.4295451059788933
2148,0.8380659880034002
2149,1.2412871617755652
2150,1.4322506252305305
2151,1.8045645722925128
2152,0.8558091794403311
2153,0.8544294042013737
2154,1.02218801154998
2155,1.426430392492594
2156,0.832810060842961
2157,1.2372841894365088
2158,1.4226671504238688
2159,1.8045470696856902
2160,0.9238093641551844
2161,0.9247652366398247
2162,1.363420732259068
2163,1.249117156975058
2164,1.2308982209347268
2165,1.8152905383907336
2166,1.5501236817110202
2167,1.048013247697535
2168,0.9168195027216433
2169,0.9176860993203612
2170,1.3987995643014013
2171,1.2509776043101537
2172,1.204466134327807
2173,1.8503397447884584
2174,1.2397018283037564
2175,1.0539292083842167
2176,0.9096066857250813
2177,0.910452670143988
2178,1.451266899468363
2179,1.2536395587150087
2180,1.1811997886179646
2181,1.8866759053497877
2182,1.2022114152595096
2183,1.0607728039901383
2184,0.9023945381502124
2185,0.9033070287620555
2186,1.5374568247815497
2187,1.2570075484290568
2188,1.1611064488215281
2189,1.9248353599909203
2190,1.2776505957373483
2191,1.0686739747222047
2192,0.8953417191354759
2193,0.896407986391854
2194,1.7108768660055609
2195,1.26102619172204
2196,1.1440972049985556
2197,0.8522221514632633
2198,1.5531260348704037
2199,1.0777719626663915
2200,0.6058731714669153
2201,0.6050973700303293
2202,1.995248455983375
2203,2.1187796345479297
2204,1.0163654753714184
2205,0.7832624283470501
2206,1.7205335007950784
2207,1.4508735468304987
2208,0.6056804574618915
2209,0.6048715086466429
2210,1.9576629350310735
2211,2.1160797204594495
2212,0.9260965149381724
2213,0.7864621740561278
2214,2.1957787701552913
2215,1.450662228538855
2216,0.6054871808096478
2217,0.6046590523190352
2218,1.9229646522654102
2219,2.1149275656073865
2220,0.886299711195727
2221,0.7903932478287633
2222,1.3834810592320914
2223,1.450464581921503
2224,0.6052951629572771
2225,0.6044605328315176
2226,1.8917818924918262
2227,2.115647774422839
2228,0.8524122049276699
2229,0.795414641920513
2230,1.860459720286859
2231,1.4503572001191836
2232,0.6051061373604781
2233,0.6042759486173115
2234,1.8636155939467447
2235,2.1187831298753137
2236,0.8421946303942133
2237,0.8015149791777368
2238,1.6565716768588592
2239,1.4503986099329291
2240,0.9567222203553019
2241,0.9921891939054387
2242,1.2619854237716994
2243,1.238181298203353
2244,4.556875963119129
2245,3.895546886512298
2246,1.8052394442621358
2247,1.163716667206638
2248,1.8586889300718727
2249,1.8173588119681936
2250,1.2632701135020974
2251,1.2365538779895489
2252,4.820722156202652
2253,3.513331709241028
2254,1.3029945016867759
2255,1.1692570472598927
2256,1.5985009582299274
2257,1.592377353415759
2258,1.2650541070914008
2259,1.2352976298367477
2260,2.5535280277140906
2261,3.450884899161529
2262,1.230003514474598
2263,1.1757731873185502
2264,1.4545657404539662
2265,1.4633406760700358
2266,1.2672005626242915
2267,1.2342711026639108
2268,2.1551962316941102
2269,3.5144073507920988
2270,1.2193240348735206
2271,1.183363666610823
2272,1.3632604339737546
2273,1.3804758376154853
2274,2.831632686147257
2275,1.233355098616445
2276,1.9743258995286819
2277,3.648446973052632
2278,1.240323696429358
2279,1.1921348408833086
2280,0.6277649699159723
2281,0.6268699889049286
2282,0.9692666811062014
2283,0.9782436415238766
2284,0.8699168580140932
2285,1.249345506405401
2286,1.2924353302945448
2287,2.2751384143178406
2288,0.6271836183139191
2289,0.6267562671004301
2290,0.9694531952823047
2291,0.9797495051493721
2292,0.8676836867077848
2293,1.2918727401728407
2294,1.309996763723823
2295,2.925736326519434
2296,0.6264965951620034
2297,0.6266671706371865
2298,0.9696842196996357
2299,0.9813486662294622
2300,0.865412578201924
2301,1.3345857035730064
2302,1.3569316274246366
2303,1.6622514612208574
2304,0.6257400198594831
2305,0.6266037748625184
2306,0.969970764552585
2307,0.9830472380594611
2308,0.8636705430941882
2309,1.3809936102115916
2310,1.4860933552831987
2311,3.0856505352859194
2312,0.6249378300289409
2313,0.6265634532671945
2314,0.9703011143134261
2315,0.9848469986317274
2316,0.8637382122735434
2317,1.4347784420571703
2318,2.315105645925554
2319,2.3589894484111036
2320,0.6694053410489327
2321,0.6694447616542863
2322,1.322489594185563
2323,3.086187029876593
2324,1.0019796640825436
2325,1.0078077350930232
2326,1.3998222297982252
2327,1.2190124647719933
2328,0.6693084862761934
2329,0.669369954009174
2330,1.2989557839168642
2331,1.8997668424889744
2332,1.0043713237911238
2333,1.012206495410109
2334,1.4234101546698432
2335,1.220623220600438
2336,0.6691818874703808
2337,0.6692642801263023
2338,1.2898575472668907
2339,1.571658850866666
2340,1.007307432234807
2341,1.0164728287628595
2342,1.3323429969678635
2343,1.2222885617249173
2344,0.66903420590289
2345,0.6691347852803827
2346,1.2903040186343937
2347,1.416881981774069
2348,1.0108841981267969
2349,1.0204685642003193
2350,1.220933414599192
2351,1.2240489087509214
2352,0.6688734507512335
2353,0.6689884485342228
2354,1.2978914638324757
2355,1.3282923555082835
2356,1.0152419609628018
2357,1.0240488623958224
2358,1.2069436442643866
2359,1.2259952456933418
2360,0.6519374447803316
2361,0.6505672877272263
2362,1.4278530702485868
2363,1.29724590940176
2364,0.8083514768748398
2365,0.8981934897886408
2366,1.5876941711892543
2367,2.2074825324940157
2368,0.6539478234569378
2369,0.6523321852632514
2370,1.4335152883630948
2371,1.290142621114855
2372,0.809629427457971
2373,0.8859511171080199
2374,1.5040105901497072
2375,2.1952370165541226
2376,0.6561048596367347
2377,0.6542319001963809
2378,1.4390632976733273
2379,1.2830525556346037
2380,0.8267764429733103
2381,0.8745750623965621
2382,1.4570003257557813
2383,2.187801986882335
2384,0.6583945050778792
2385,0.6562576411710325
2386,1.4442862092870759
2387,1.2758543856856044
2388,0.8347374247596877
2389,0.8639779978272922
2390,1.4493023562650809
2391,2.1850128881197497
2392,0.660804633379018
2393,0.6583991568637986
2394,1.4491077968349213
2395,1.2685105122565636
2396,0.8690626671103964
2397,0.8544075511006832
2398,1.5749759501695457
2399,2.1867828611427322
2400,0.7202378957123853
2401,0.7250390116784066
2402,1.2110978383262112
2403,1.8992697379130452
2404,0.963354896396581
2405,0.8833839500594726
2406,1.7084168560392141
2407,1.6450626189111133
2408,0.7199400374853218
2409,0.7254318594835566
2410,1.1984057186302821
2411,1.7786141606762618
2412,0.9978426839890104
2413,0.8846183981912524
2414,1.935335569592454
2415,1.6347364201087848
2416,0.7196025445784437
2417,0.7257678102794887
2418,1.1879412790272879
2419,1.6707083407622005
2420,1.0527165032442118
2421,0.8858814198220465
2422,2.023308546221121
2423,1.6247415244955377
2424,0.7192543021569414
2425,0.7260581410605335
2426,1.1794069142120767
2427,1.58578023000651
2428,1.154305740020266
2429,0.8871643993022129
2430,3.88062200851655
2431,1.6155499607308708
2432,0.7189202148514316
2433,0.7263155089577558
2434,1.172492211738028
2435,1.5222419698461296
2436,1.422804224297306
2437,0.8884600139027521
2438,2.0089439911939686
2439,1.6076875847564236
2440,0.850728119294078
2441,0.8450681011660084
2442,1.4458271929252469
2443,1.458821867006031
2444,0.8350543928035418
2445,0.8385725601597729
2446,1.7367019287028578
2447,2.5193046578030325
2448,0.8495478725685718
2449,0.8434455445701448
2450,1.4454059797903982
2451,1.460383435341833
2452,0.8335993783304491
2453,0.8381351428928036
2454,1.72861968225601
2455,2.503844623348518
2456,0.8484159535776646
2457,0.8419150856729347
2458,1.4449602357916103
2459,1.4620569362208675
2460,0.8324835522579389
2461,0.8377056744035609
2462,1.726808046558472
2463,2.487538285072192
